States,Cancer Sites,Year,Sex,Race,Count,Population,Age-Adjusted Rate
Wyoming,Lung and Bronchus,2013,Female,White,124.0,268159,37.0
District of Columbia,Lung and Bronchus,2003,Female,Black or African American,123.0,186049,55.8
Hawaii,Lung and Bronchus,1999,Male,White,123.0,156121,81.1
Oklahoma,Lung and Bronchus,2005,Female,American Indian or Alaska Native,123.0,174866,96.9
Oklahoma,Lung and Bronchus,2012,Male,American Indian or Alaska Native,123.0,197359,99.8
Hawaii,Lung and Bronchus,2011,Male,White,122.0,184274,53.8
Texas,Lung and Bronchus,2008,Male,Asian or Pacific Islander,122.0,488862,47.8
Alaska,Lung and Bronchus,2010,Female,White,121.0,241197,59.7
District of Columbia,Lung and Bronchus,2006,Female,Black or African American,121.0,177627,56.5
Oklahoma,Lung and Bronchus,2003,Male,American Indian or Alaska Native,121.0,163075,128.1
Wisconsin,Lung and Bronchus,2009,Male,Black or African American,121.0,191294,128.5
Alaska,Lung and Bronchus,2005,Female,White,120.0,229332,75.6
District of Columbia,Lung and Bronchus,2014,Female,Black or African American,120.0,181083,53.2
Kentucky,Lung and Bronchus,2014,Female,Black or African American,120.0,194217,66.8
New York,Lung and Bronchus,2003,Female,Asian or Pacific Islander,120.0,658189,25.4
Kentucky,Lung and Bronchus,2007,Female,Black or African American,119.0,175450,82.7
Oklahoma,Lung and Bronchus,2006,Female,American Indian or Alaska Native,119.0,179036,94.9
Florida,Lung and Bronchus,2013,Male,Other Races and Unknown combined,118.0,,
Oklahoma,Lung and Bronchus,2011,Male,Black or African American,118.0,161702,119.9
Wyoming,Lung and Bronchus,1999,Female,White,118.0,235025,48.0
Alaska,Lung and Bronchus,2001,Male,White,117.0,243010,81.3
District of Columbia,Lung and Bronchus,2007,Female,Black or African American,117.0,175505,54.2
Kentucky,Lung and Bronchus,2006,Female,Black or African American,117.0,172496,82.6
Washington,Lung and Bronchus,2011,Female,Asian or Pacific Islander,117.0,324972,43.8
Wisconsin,Lung and Bronchus,2008,Male,Black or African American,117.0,187523,137.2
Hawaii,Lung and Bronchus,2006,Male,White,116.0,173189,65.5
Alaska,Lung and Bronchus,1999,Male,White,115.0,242016,82.8
Alaska,Lung and Bronchus,2000,Male,White,115.0,241212,88.3
Alaska,Lung and Bronchus,2006,Female,White,115.0,231903,67.6
District of Columbia,Lung and Bronchus,2014,Male,Black or African American,115.0,150995,73.2
Kentucky,Lung and Bronchus,2001,Male,Black or African American,115.0,153774,131.3
New Jersey,Lung and Bronchus,2013,Male,Asian or Pacific Islander,115.0,416152,39.5
Arkansas,Lung and Bronchus,2013,Female,Black or African American,114.0,249036,49.7
District of Columbia,Lung and Bronchus,2008,Female,Black or African American,114.0,173692,54.5
Illinois,Lung and Bronchus,2015,Male,Asian or Pacific Islander,114.0,356657,41.6
Kentucky,Lung and Bronchus,2003,Female,Black or African American,114.0,164736,86.2
Massachusetts,Lung and Bronchus,2010,Male,Black or African American,114.0,261656,74.9
Alaska,Lung and Bronchus,2011,Female,White,113.0,243550,56.9
Arkansas,Lung and Bronchus,2008,Female,Black or African American,113.0,240701,55.6
District of Columbia,Lung and Bronchus,2000,Female,Black or African American,113.0,192954,49.6
Hawaii,Lung and Bronchus,2002,Male,White,113.0,162733,67.8
Hawaii,Lung and Bronchus,2012,Male,White,113.0,187063,47.3
Wisconsin,Lung and Bronchus,2010,Male,Black or African American,113.0,194663,117.1
Wisconsin,Lung and Bronchus,2013,Male,Black or African American,113.0,200760,98.5
Wyoming,Lung and Bronchus,2002,Female,White,113.0,236915,44.1
Wyoming,Lung and Bronchus,2004,Female,White,113.0,240035,42.8
District of Columbia,Lung and Bronchus,2002,Female,Black or African American,112.0,188986,49.9
Hawaii,Lung and Bronchus,2014,Female,White,112.0,163222,49.1
Oklahoma,Lung and Bronchus,2002,Male,American Indian or Alaska Native,112.0,159917,125.9
Texas,Lung and Bronchus,2010,Male,Asian or Pacific Islander,112.0,536704,40.1
Washington,Lung and Bronchus,2015,Male,Asian or Pacific Islander,112.0,335899,46.3
Wisconsin,Lung and Bronchus,2004,Male,Black or African American,112.0,172077,150.3
Alaska,Lung and Bronchus,2014,Female,White,111.0,243178,46.2
Oklahoma,Lung and Bronchus,2002,Male,Black or African American,110.0,141773,145.5
Oklahoma,Lung and Bronchus,2007,Female,American Indian or Alaska Native,110.0,183072,83.7
Oklahoma,Lung and Bronchus,2012,Male,Black or African American,110.0,164106,102.4
Alaska,Lung and Bronchus,2015,Female,White,109.0,242374,44.3
Arkansas,Lung and Bronchus,2014,Female,Black or African American,109.0,250203,45.5
District of Columbia,Lung and Bronchus,2010,Female,Black or African American,109.0,173558,50.5
Hawaii,Lung and Bronchus,2001,Male,White,109.0,160635,66.6
New York,Lung and Bronchus,2000,Female,Asian or Pacific Islander,109.0,589114,27.3
Oklahoma,Lung and Bronchus,2006,Male,Black or African American,109.0,148377,121.7
Wisconsin,Lung and Bronchus,2003,Male,Black or African American,109.0,168563,145.7
Wisconsin,Lung and Bronchus,2006,Male,Black or African American,109.0,179644,127.8
Wisconsin,Lung and Bronchus,2012,Female,Black or African American,109.0,205800,79.4
Alaska,Lung and Bronchus,1999,Female,White,108.0,220036,80.2
Hawaii,Lung and Bronchus,2011,Female,White,108.0,157795,51.2
Kentucky,Lung and Bronchus,1999,Female,Black or African American,108.0,156229,84.9
Massachusetts,Lung and Bronchus,2004,Male,Black or African American,108.0,227669,90.6
Massachusetts,Lung and Bronchus,2006,Male,Black or African American,108.0,237408,80.1
Massachusetts,Lung and Bronchus,2009,Male,Black or African American,108.0,255454,71.7
New Jersey,Lung and Bronchus,2015,Male,Asian or Pacific Islander,108.0,435185,32.2
Texas,Lung and Bronchus,2015,Female,Asian or Pacific Islander,108.0,717457,19.7
Washington,Lung and Bronchus,2013,Female,Asian or Pacific Islander,108.0,347479,35.7
Wisconsin,Lung and Bronchus,2007,Male,Black or African American,108.0,183755,120.6
Wisconsin,Lung and Bronchus,2011,Female,Black or African American,108.0,203656,81.1
Wisconsin,Lung and Bronchus,2014,Female,Black or African American,108.0,209252,73.7
Alaska,Lung and Bronchus,2009,Female,White,107.0,237925,55.0
Hawaii,Lung and Bronchus,2006,Female,White,107.0,148470,58.0
Kentucky,Lung and Bronchus,1999,Male,Black or African American,107.0,147415,123.6
Massachusetts,Lung and Bronchus,2012,Male,Black or African American,107.0,277828,64.5
Oklahoma,Lung and Bronchus,2014,Male,Black or African American,107.0,169571,95.9
Wyoming,Lung and Bronchus,2001,Female,White,107.0,234748,42.4
Massachusetts,Lung and Bronchus,2000,Male,Black or African American,106.0,206354,99.2
Massachusetts,Lung and Bronchus,2007,Male,Black or African American,106.0,242919,78.3
Massachusetts,Lung and Bronchus,2011,Male,Black or African American,106.0,269246,64.8
Oklahoma,Lung and Bronchus,2007,Male,Black or African American,106.0,151340,120.5
Wisconsin,Lung and Bronchus,2001,Male,Black or African American,106.0,160879,161.5
Connecticut,Lung and Bronchus,2012,Male,Black or African American,105.0,204780,82.8
Connecticut,Lung and Bronchus,2015,Male,Black or African American,105.0,212885,73.4
District of Columbia,Lung and Bronchus,2004,Female,Black or African American,105.0,183272,48.3
Hawaii,Lung and Bronchus,2005,Female,White,105.0,146538,58.3
Kentucky,Lung and Bronchus,2001,Female,Black or African American,105.0,160394,79.8
Kentucky,Lung and Bronchus,2005,Female,Black or African American,105.0,169735,74.4
Massachusetts,Lung and Bronchus,2013,Male,Black or African American,105.0,286059,59.9
Washington,Lung and Bronchus,2008,Male,Asian or Pacific Islander,105.0,257230,71.9
Hawaii,Lung and Bronchus,2009,Female,White,104.0,153888,51.7
Illinois,Lung and Bronchus,2012,Male,Asian or Pacific Islander,104.0,330222,44.1
Kentucky,Lung and Bronchus,2000,Female,Black or African American,104.0,158331,81.1
New York,Lung and Bronchus,2002,Female,Asian or Pacific Islander,104.0,636741,22.6
Arkansas,Lung and Bronchus,2007,Female,Black or African American,103.0,238117,49.6
Illinois,Lung and Bronchus,2013,Male,Asian or Pacific Islander,103.0,340155,40.5
Massachusetts,Lung and Bronchus,2012,Female,Black or African American,103.0,296792,42.5
Massachusetts,Lung and Bronchus,2013,Female,Black or African American,103.0,304750,40.9
Oklahoma,Lung and Bronchus,2005,Male,Black or African American,103.0,145415,127.2
Texas,Lung and Bronchus,2012,Female,Asian or Pacific Islander,103.0,617347,24.3
Washington,Lung and Bronchus,2014,Female,Asian or Pacific Islander,103.0,360261,31.6
Wisconsin,Lung and Bronchus,2013,Female,Black or African American,103.0,207322,73.3
Wyoming,Lung and Bronchus,2000,Female,White,103.0,235500,41.5
Connecticut,Lung and Bronchus,2007,Male,Black or African American,102.0,188372,93.1
Connecticut,Lung and Bronchus,2013,Male,Black or African American,102.0,208012,81.5
Hawaii,Lung and Bronchus,2009,Male,White,102.0,178725,48.5
Massachusetts,Lung and Bronchus,2015,Male,Black or African American,102.0,301845,49.6
Oklahoma,Lung and Bronchus,2010,Male,Black or African American,102.0,159668,111.4
Texas,Lung and Bronchus,2010,Female,Asian or Pacific Islander,102.0,563858,28.4
Alaska,Lung and Bronchus,2004,Female,White,101.0,227747,61.8
Illinois,Lung and Bronchus,2014,Male,Asian or Pacific Islander,101.0,348482,37.4
Massachusetts,Lung and Bronchus,2005,Male,Black or African American,101.0,232253,82.3
Massachusetts,Lung and Bronchus,2010,Female,Black or African American,101.0,281841,47.1
Oklahoma,Lung and Bronchus,2004,Female,American Indian or Alaska Native,101.0,171270,81.5
Oklahoma,Lung and Bronchus,2004,Male,Black or African American,101.0,144179,125.1
Washington,Lung and Bronchus,2013,Male,Asian or Pacific Islander,101.0,309067,49.1
Alaska,Lung and Bronchus,2007,Female,White,100.0,232706,53.0
Connecticut,Lung and Bronchus,2003,Male,Black or African American,100.0,176457,98.2
Massachusetts,Lung and Bronchus,2014,Male,Black or African American,100.0,294420,52.0
Washington,Lung and Bronchus,2010,Male,Asian or Pacific Islander,100.0,276521,63.7
Washington,Lung and Bronchus,2012,Male,Asian or Pacific Islander,100.0,297224,56.2
Arkansas,Lung and Bronchus,2004,Female,Black or African American,99.0,230981,53.3
Arkansas,Lung and Bronchus,2010,Female,Black or African American,99.0,244867,46.9
Connecticut,Lung and Bronchus,2010,Male,Black or African American,99.0,199176,76.8
New Jersey,Lung and Bronchus,2011,Male,Asian or Pacific Islander,99.0,393893,38.8
New Jersey,Lung and Bronchus,2014,Female,Asian or Pacific Islander,99.0,448769,26.8
Wisconsin,Lung and Bronchus,2015,Female,Black or African American,99.0,210466,64.7
Massachusetts,Lung and Bronchus,2001,Male,Black or African American,98.0,212412,85.4
Massachusetts,Lung and Bronchus,2015,Female,Black or African American,98.0,319293,34.0
Texas,Lung and Bronchus,2004,Male,Asian or Pacific Islander,98.0,394272,50.6
Washington,Lung and Bronchus,2015,Female,Asian or Pacific Islander,98.0,375028,28.3
Hawaii,Lung and Bronchus,2000,Female,White,97.0,136404,62.1
Hawaii,Lung and Bronchus,2008,Female,White,97.0,151946,49.0
Hawaii,Lung and Bronchus,2013,Female,White,97.0,161543,43.8
Oklahoma,Lung and Bronchus,2000,Male,American Indian or Alaska Native,97.0,154071,113.4
Oklahoma,Lung and Bronchus,2001,Male,Black or African American,97.0,140079,128.5
Oklahoma,Lung and Bronchus,2013,Male,Black or African American,97.0,167318,90.4
Texas,Lung and Bronchus,2009,Male,Asian or Pacific Islander,97.0,513083,34.1
Wisconsin,Lung and Bronchus,2002,Male,Black or African American,97.0,164983,139.9
Wisconsin,Lung and Bronchus,2010,Female,Black or African American,97.0,201101,77.2
Texas,Lung and Bronchus,2007,Male,Asian or Pacific Islander,96.0,463942,46.2
Washington,Lung and Bronchus,2010,Female,Asian or Pacific Islander,96.0,314122,37.4
Washington,Lung and Bronchus,2014,Male,Asian or Pacific Islander,96.0,321523,42.9
Connecticut,Lung and Bronchus,2009,Female,Black or African American,95.0,214375,55.0
Hawaii,Lung and Bronchus,2004,Female,White,95.0,144563,53.3
Oklahoma,Lung and Bronchus,2002,Female,American Indian or Alaska Native,95.0,165165,83.5
Wisconsin,Lung and Bronchus,2005,Male,Black or African American,95.0,175895,115.3
Alaska,Lung and Bronchus,2013,Female,White,94.0,244650,41.2
Connecticut,Lung and Bronchus,2006,Male,Black or African American,94.0,185020,80.5
Connecticut,Lung and Bronchus,2009,Male,Black or African American,94.0,195522,78.2
Connecticut,Lung and Bronchus,2012,Female,Black or African American,94.0,223554,49.8
District of Columbia,Lung and Bronchus,2015,Male,Black or African American,94.0,151649,59.1
Illinois,Lung and Bronchus,2009,Male,Asian or Pacific Islander,94.0,304967,47.8
Illinois,Lung and Bronchus,2015,Female,Asian or Pacific Islander,94.0,380469,27.3
Alaska,Lung and Bronchus,2001,Female,White,93.0,220808,62.2
Hawaii,Lung and Bronchus,2003,Female,White,93.0,141420,52.7
Massachusetts,Lung and Bronchus,2015,Male,Asian or Pacific Islander,93.0,222684,65.0
Oklahoma,Lung and Bronchus,2008,Male,Black or African American,93.0,152578,97.2
Oklahoma,Lung and Bronchus,2009,Male,Black or African American,93.0,156105,93.5
Texas,Lung and Bronchus,2009,Female,Asian or Pacific Islander,93.0,538643,27.6
Arkansas,Lung and Bronchus,2006,Female,Black or African American,92.0,236691,47.2
Arkansas,Lung and Bronchus,2011,Female,Black or African American,92.0,246427,44.0
Connecticut,Lung and Bronchus,2015,Female,Black or African American,92.0,231403,43.1
Illinois,Lung and Bronchus,2011,Male,Asian or Pacific Islander,92.0,320820,43.3
New York,Lung and Bronchus,1999,Female,Asian or Pacific Islander,92.0,565797,26.7
Oklahoma,Lung and Bronchus,2003,Female,American Indian or Alaska Native,92.0,168387,75.8
Washington,Lung and Bronchus,2011,Male,Asian or Pacific Islander,92.0,286763,52.8
Washington,Lung and Bronchus,2012,Female,Asian or Pacific Islander,92.0,335857,32.9
Wisconsin,Lung and Bronchus,2000,Male,Black or African American,92.0,156830,149.4
Alaska,Lung and Bronchus,2003,Female,White,91.0,224714,60.8
Illinois,Lung and Bronchus,2010,Male,Asian or Pacific Islander,91.0,312220,45.6
Arkansas,Lung and Bronchus,2005,Female,Black or African American,90.0,232752,46.7
Connecticut,Lung and Bronchus,2013,Female,Black or African American,90.0,226500,46.2
Florida,Lung and Bronchus,2015,Female,Other Races and Unknown combined,90.0,,
Hawaii,Lung and Bronchus,2012,Female,White,90.0,159534,39.7
Hawaii,Lung and Bronchus,2015,Female,White,90.0,164613,33.9
Massachusetts,Lung and Bronchus,1999,Male,Black or African American,90.0,200746,89.7
New Jersey,Lung and Bronchus,2012,Male,Asian or Pacific Islander,90.0,405499,32.5
Texas,Lung and Bronchus,2007,Female,Asian or Pacific Islander,90.0,484211,30.1
Wisconsin,Lung and Bronchus,2008,Female,Black or African American,90.0,194475,73.2
Texas,Lung and Bronchus,2006,Male,Asian or Pacific Islander,89.0,438876,43.1
Arkansas,Lung and Bronchus,2009,Female,Black or African American,88.0,242268,42.3
Hawaii,Lung and Bronchus,1999,Female,White,88.0,139252,55.7
Hawaii,Lung and Bronchus,2007,Female,White,88.0,149812,45.1
Oklahoma,Lung and Bronchus,2000,Male,Black or African American,88.0,138433,126.3
Washington,Lung and Bronchus,2009,Female,Asian or Pacific Islander,88.0,303872,37.4
Connecticut,Lung and Bronchus,1999,Male,Black or African American,87.0,162682,101.5
Massachusetts,Lung and Bronchus,2003,Male,Black or African American,87.0,223633,75.9
New Jersey,Lung and Bronchus,2014,Male,Asian or Pacific Islander,87.0,426137,26.5
Oklahoma,Lung and Bronchus,2001,Male,American Indian or Alaska Native,87.0,156755,103.5
Oklahoma,Lung and Bronchus,2003,Male,Black or African American,87.0,142004,116.0
Oklahoma,Lung and Bronchus,2013,Female,Black or African American,87.0,167647,67.1
Wisconsin,Lung and Bronchus,1999,Male,Black or African American,87.0,152072,138.9
Connecticut,Lung and Bronchus,2004,Male,Black or African American,86.0,179197,91.1
Connecticut,Lung and Bronchus,2008,Male,Black or African American,86.0,191680,75.5
Kentucky,Lung and Bronchus,2002,Female,Black or African American,86.0,162609,65.8
New Jersey,Lung and Bronchus,2010,Male,Asian or Pacific Islander,85.0,381941,35.1
Oklahoma,Lung and Bronchus,2001,Female,American Indian or Alaska Native,85.0,162163,76.7
Alaska,Lung and Bronchus,2002,Female,White,84.0,222980,51.9
Connecticut,Lung and Bronchus,2000,Male,Black or African American,84.0,166129,90.5
Connecticut,Lung and Bronchus,2001,Male,Black or African American,84.0,169368,95.5
Connecticut,Lung and Bronchus,2002,Male,Black or African American,84.0,172984,87.2
Florida,Lung and Bronchus,2010,Male,Other Races and Unknown combined,84.0,,
New Jersey,Lung and Bronchus,2008,Male,Asian or Pacific Islander,84.0,359905,43.2
New York,Lung and Bronchus,2001,Female,Asian or Pacific Islander,84.0,613645,20.6
Oklahoma,Lung and Bronchus,1999,Male,American Indian or Alaska Native,84.0,151146,111.1
Wisconsin,Lung and Bronchus,2007,Female,Black or African American,84.0,190954,72.3
Florida,Lung and Bronchus,2014,Female,Other Races and Unknown combined,83.0,,
Hawaii,Lung and Bronchus,2002,Female,White,83.0,139542,49.3
Hawaii,Lung and Bronchus,2010,Female,White,83.0,155880,41.0
Massachusetts,Lung and Bronchus,2008,Male,Black or African American,82.0,249169,63.1
New Jersey,Lung and Bronchus,2012,Female,Asian or Pacific Islander,82.0,426196,25.1
